User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Reigan Lewis,lewlove123,Varsity Cheer | Sounds,151,173,Tue Nov 08 23:59:57 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",,Yes,73399,0
Emily,emyjeannn,I like the Beatles more than I like you.,477,416,Tue Nov 08 23:59:57 +0000 2016,RT @philsadelphia: captain america voted for hillary so i think legally she should automatically win thank u https://t.co/cpkRZM1End,,Yes,27781,0
James,freerepublican,"Love GOD, Love my Wife, Love My Children, Love My Family, Love My Church, Love My Community, Love America.  More Conservative than Reagan.",942,1360,Tue Nov 08 23:59:57 +0000 2016,RT @michelekirkBPR: Pro-Hillary rapper marches thousands of fans to Chicago voting booth after free concert https://t.co/j1iz3idvDL https:/,,Yes,3,0
president cheeto,ksootaeho,@lucifermp3: @ksootaeho boe why are u so fuckign extra,3838,199,Tue Nov 08 23:59:57 +0000 2016,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs,151010  160210,Yes,23031,0
Emily Beth,emilyb77,I am a follower of Christ..whoever lives by believing in me will never die..John 11:26 Jesus made the 1st twt!HewasThe1ST2SAYFollow Me!#LAMBSBOOKOFLIFE,637,1110,Tue Nov 08 23:59:57 +0000 2016,RT @catoletters: She has long  history of collaboration with Neocon Warmongers  on foreign policy https://t.co/sSHaBRnVUV,MyFathers'sPalmsIsaiah49:16#ReadTheBook#REVELATONLambsBOOKOFLIFE,Yes,6,0
prettymya,ChiefMya,ONE & ONLY PAGE ,2574,1105,Tue Nov 08 23:59:57 +0000 2016,@haylealsina shit I'd rather Hillary . Because trump just hell naw . He racist af . Like tf ... And if he become president it's over for us,,No,0,0
Elisa Donahue,ElisaDonahue,VOTE TRUMP !!,294,385,Tue Nov 08 23:59:57 +0000 2016,RT @JackPosobiec: LIVE on #Periscope: Hillary Workers Intimidate Voters in Philly https://t.co/u9aM89xnPY,,Yes,955,0
Davo ,InsaneTrvpper,Snapchat @ trvppvtbj ,1205,1342,Tue Nov 08 23:59:57 +0000 2016,"RT @kiingdarry: all y'all saying y'all not voting b/c y'all don't believe in Hillary nor Trump, if trump wins Y'ALL BETTER NOT COMPLAIN ABO",,Yes,5,0
Laurie K,eridani99,"Infosec geek, gamer, observationdeck moderator, gadget lover, novice cookiemancer. Breaking hearts and minds.",1376,1348,Tue Nov 08 23:59:57 +0000 2016,"RT @donnajherren: My other kid's speech teacher told her Hillary Clinton has people murdered.

Me: Only if they need killing, pumpkin.

(YE",,Yes,2,0
abby ,sinncityx,I'm an actual 16 year old virgin that can't drive.,354,1281,Tue Nov 08 23:59:57 +0000 2016,RT @localblactivist: This correlates to the many instances Trump has pointed out Hillarys war-mongering activities and wall street ties.,At Disneyland ,Yes,5,0
doos,DoosDoosTV,https://t.co/Xf0RQJOvoE,976,415,Tue Nov 08 23:59:57 +0000 2016,"Casey Neistat just wants Hillary to get in office so she can start WW3 that way he can fly a drone over it and record it. 

#ElectionNight",Click that YouTube Link,No,1,10
Deplorable Kirk,kirkbull,"#Utah4Trump #MAGA 
#TrumpPence16",3092,3923,Tue Nov 08 23:59:57 +0000 2016,RT @dale_bernadette: @seanhannity Pennsylvania voters complained of their vote 2 Trump wld switch to Hillary. Frauding again?!,"Utah, USA",Yes,1,0
Nick,AmBricholas,Caulker,398,168,Tue Nov 08 23:59:57 +0000 2016,"RT @angryblackhoemo: white liberals: ""I'm voting for Clinton to stop Trump's racism!""

Black people: *lists out ways Hillary's also a racis",,Yes,331,0
bree,breelieber,i love you too.,3182,179,Tue Nov 08 23:59:57 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",NYC,Yes,73399,0
Diana,dlott1989,,60,402,Tue Nov 08 23:59:57 +0000 2016,@hillary_gibble @DineshDSouza wonderful!!,,No,0,0
T-$avagedouble0,tdotsavage00,instagram:@ T.SAVAGE00 #DISTEWMUCH #ANDIMEANTHAT ,544,186,Tue Nov 08 23:59:57 +0000 2016,When u wanted hillary to win but Trump might actually win #distewmuch #andimeanthat https://t.co/TI9ktXGH4N,"Chesapeake, VA",No,0,1
Trisha Clifton,Trisha_Clifton,MPH student at Columbia University,228,124,Tue Nov 08 23:59:57 +0000 2016,"Actual comment on a CNN Facebook post: ""I'm switching to Fox when the election results come in, not the Hillary propaganda channel."" LOL","Orlando, FL",No,2,3
FUCK DONALD TRUMP,bamfgoddess,21. knocked up (3/28/17). be kind but take no shit. #BlackLivesMatter #BlockedCoven,186,150,Tue Nov 08 23:59:57 +0000 2016,"Hillary Clinton will be president on January 20, 2017. I do not care how many votes she gets or if Trump wins the popular vote (doubtful).","Ohio, USA",No,0,1
Lauren ,LDrogosPhD,"Postdoc @HotchkissBrain working on dementia, cognitive aging & women's health. In deeply committed relationship w/coffee. Excited for #SfN16",1881,1337,Tue Nov 08 23:59:57 +0000 2016,"RT @BitchestheCat: Every time a state gets called for Hillary, I'm doing a line of catnip. #ElectionDay https://t.co/kuqCiIhtLb","Calgary, Alberta",Yes,84,0
Mac Daddy ,MacAttack7593,"It ain't about the road you take, it's all about how you drive on it.",534,537,Tue Nov 08 23:59:57 +0000 2016,If you are a man and vote Hillary... that means you also probably like being the little spoon when you cuddle,,No,0,7
TALIA,tjcurtis13,,139,322,Tue Nov 08 23:59:57 +0000 2016,RT @AfroGumOfficiaI: Hillary Clinton doing the #MannequinChallenge on #ElectionDay  https://t.co/fGOnNfYXWQ,,Yes,6740,0
Richard W.,RichardW_1943,"Retired, retweets are NOT endorsements.",1350,2971,Tue Nov 08 23:59:57 +0000 2016,"RT @DrMartyFox: #ImVotingBecause 
We Must Stop 
DUAL #JUSTICE

Where #Deplorables Must Follow The #RuleOfLaw

While #Hillary &amp; Her Cronies","Hot Springs, Arkansas, USA",Yes,718,0
Nesh,LayLay_65,So Wavy #LongLiveChinx #HTTR,600,954,Tue Nov 08 23:59:57 +0000 2016,RT @MrCouture: Some of y'all didn't vote but y'all gon be the first ones in line for them Hillary 12's tomorrow!  #ImWithHER https://t.co,CT,Yes,10,0
Jimmy Cenescar,CeneJimmy,Lawyer in the making| Founder of JCenescar Photography| #GGC19| Haitian| John 3:16 | Taylor ,496,168,Tue Nov 08 23:59:57 +0000 2016,RT @marwannafuq: I hope Hillary Clinton helps black people the way black people are helping her https://t.co/trWnHY7M9J,"Georgia, USA",Yes,633,0
alisha,AlishaMichajl, fhs senior,591,100,Tue Nov 08 23:59:57 +0000 2016,"RT @FrankLuntz: In case I wasn't clear enough from my previous tweets:

Hillary Clinton will be the next President of the United States.  #",,Yes,5389,0
#DestroyTheAadhaar,pappukepapa,akshay is life.,318,2366,Tue Nov 08 23:59:57 +0000 2016,RT @mitchellvii: All of these early media predictions assume Hillary is getting all the Dem votes and ignoring Trumps advantage with Indies.,"Amsterdam, The Netherlands",Yes,833,0
Abby Marie,amswank,just happy to be here,376,283,Tue Nov 08 23:59:56 +0000 2016,RT @micahwavee: I think Hillary &amp; Trump supporters alike can at least agree that Branstad needs to go lol.,"Iowa, USA",Yes,2,0
Tovar,_JTovar,VIEWS,468,451,Tue Nov 08 23:59:56 +0000 2016,RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH,,Yes,45672,0
PJ Johnson,da_realPJay,"guitar, piano, bass, ukulele, and failing at the harmonica | RIP Harambe | UIUC '20",166,248,Tue Nov 08 23:59:56 +0000 2016,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV,,Yes,15271,0
Tracy C,moyankeefan,"SW Missouri, red state-blue voter, #ImWithHer #UniteBlue #FlipItDem",55,80,Tue Nov 08 23:59:56 +0000 2016,RT @cascamike: couple of bernie bros voting to put hillary clinton in the white house. https://t.co/2fWUNgWQzK,,Yes,292,0
JOoACco,ayala_joa,"Pizza .

Hijo de Dios.
Love and Forgive.",153,33,Tue Nov 08 23:59:56 +0000 2016,RT @Sia: VOTE FOR HILLARY #imwithher ,"Chaco, Argentina",Yes,6609,0
,aeriaIview,"get moving and do something, you can die later",442,89,Tue Nov 08 23:59:56 +0000 2016,@hyejenog hillary will END him,kai  he/him,No,0,0
Bureaucrats4Prison,Ih8heels,"For once in my life, I am proud to be an American.
#DrainTheSwamp
#MakeAmericaGreatAgain",219,142,Tue Nov 08 23:59:56 +0000 2016,RT @mitchellvii: All of these early media predictions assume Hillary is getting all the Dem votes and ignoring Trumps advantage with Indies.,Kern County,Yes,833,0
Typo Queen,SulkingWriter,#Writer of Daughter of a Rogue: the #screenplay. @PoemWarrior is my new account for poetry. Don't add me to groups! You delete me when I don't fit in a box.,2132,2631,Tue Nov 08 23:59:56 +0000 2016,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https,"California, USA",Yes,65302,0
Ernest Stewart,erneststewart6,,65,82,Tue Nov 08 23:59:56 +0000 2016,"RT @TruthFeedNews: WOW! HILLARY'S NUMBERS HAVE COLLAPSED IN REUTERS ""TURNOUT"" POLL https://t.co/rAjk98P9kt",,Yes,31,0
mitch,MitchDurke,snapchat- mitchellthomas4  ISU '20,704,308,Tue Nov 08 23:59:56 +0000 2016,"So many college students are voting for Hillary and most of them have said ""I won't have to pay for college if she wins"" I'm actually pissed",,No,2,23
Kim Petrisha,mydogken,"Been on the high road & the low road. I believe in treating people the right way. I don't care if you have diamonds, or holes in your shoes.",23,126,Tue Nov 08 23:59:56 +0000 2016,"@MichelleRehorka @cnnbrk and when Hillary loses, the same gonna happen. Any excuse to tear something up and hurt people!",south side!!,No,0,0
You,awe_rare,I'm not following anons,523,272,Tue Nov 08 23:59:56 +0000 2016,"RT @ollaollu: Hillary: 67,223 votes (29.1%)
Trump: 154,176 votes (66.8%)

LIVE 6:57:09 PM ET",,Yes,3,0
bry,babyybry,truly iconic.,973,336,Tue Nov 08 23:59:56 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",LA,Yes,73399,0
alecia lynn,alecialynn,writer | content director @eberhardtsmith | editor @catskillmade | words @dinerporn | studying anthropology & women's health | very caffeinated,1514,964,Tue Nov 08 23:59:56 +0000 2016,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https,"Kingston, NY",Yes,65302,0
jay,_jaycheat,Rest Up Dmack & Will  | Snapchat: jaycheat | #NCATTransfer,931,1016,Tue Nov 08 23:59:56 +0000 2016,RT @BangYaBrainsOut: if Hillary wins I'll PayPal everyone $100 that RTs this.,716,Yes,33979,0
hoopaholic,a_mamii6,finest basketball |#6| sc : baby.baller,291,313,Tue Nov 08 23:59:56 +0000 2016,"RT @memesuppIy: We don't want Trump, we don't want Hillary, we just want Cory back in the house",,Yes,3451,0
Jim Deshazo@j_1285,kf4bef,Republican college grad poly Sci Vietnam Navy vet.DAV/Retired QASAS US Army concealed carry Political patriot Protestant stand with our police officers.,535,85,Tue Nov 08 23:59:56 +0000 2016,RT @mitchellvii: All of these early media predictions assume Hillary is getting all the Dem votes and ignoring Trumps advantage with Indies.,United States,Yes,833,0
Hans Sell,HansVonSell,College student fighting for my people and culture. #AltRight/#Trump2016/#ProudToBeWhite,225,156,Tue Nov 08 23:59:56 +0000 2016,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO,"Pennsylvania, USA",Yes,1493,0
Scott,WmScottBlair,One half of @theKristiB Navy CPO Protean   Gaudete in Domino semper.  Trying to learn something new daily 14th Gen American #SOT #SOV Life #NRA,6849,5391,Tue Nov 08 23:59:56 +0000 2016,"RT @FeliciaBGomez: Translation: ""We just realized that Hillary's LOSING in NC! Quick! Change the rules! Who cares if it's on the actual ele",THE State with 1 syllable ,Yes,58,0
at,24kcrownn,09/29/13       ig: nataliaa.c sc:ncmariani98 ,185,136,Tue Nov 08 23:59:56 +0000 2016,"RT @whytruy: *casts vote for Hillary* 
Hillary: Thank you for your vot-
Me: https://t.co/EjvxMWZD2c",,Yes,37043,0
nicole,lmjaddict,fifth harmony cancelled my show and i'm a salty bitch,16175,977,Tue Nov 08 23:59:56 +0000 2016,RT @chasemylovex: Y'all better be throwing away these troll ballots after y'all post these pics for RTs and vote for Hillary.,LA ,Yes,9,0
Bryan Waugh,waughbr,,42,428,Tue Nov 08 23:59:56 +0000 2016,@seanhannity @realDonaldTrump frank lungs just called the election for Hillary?,,No,0,0
Ty,grimylittleboy,libra nsfw,644,318,Tue Nov 08 23:59:56 +0000 2016,RT @anuscosgrove: im so high i just typed in google is Hillary or Clinton gonna be president,,Yes,40,0
dan hancox,danhancox,"The Village Against The World (Verso): https://t.co/IF6LnZ126X. Politics, music, cities, history, Spain, gentrification for Guardian, LRB, Newsweek, NS, VICE",9366,1668,Tue Nov 08 23:59:56 +0000 2016,Was trying to explain/recall the nasty tone of the Hillary (+ Bill) 08 primary campaign against Obama and found this https://t.co/HgxylIgdsQ,london,No,0,3
christmastrae.,jesylroche,"future teacher that will make your kids love taylor swift, little mix, and math.",2450,80,Tue Nov 08 23:59:56 +0000 2016,"RT @sadgallexi: ""Hillary is a liar, listen to me while I parrot things people have been saying for years to sound smart."" https://t.co/sN2A",new orleans,Yes,6,0
My President Trump,brendanoe60,Donald Trump For President. All aboard the Trump Train! Finally our voices are being heard. The American People are speaking!!! All Hillary robots be blocked!,4512,4697,Tue Nov 08 23:59:56 +0000 2016,RT @mitchellvii: All of these early media predictions assume Hillary is getting all the Dem votes and ignoring Trumps advantage with Indies.,,Yes,833,0
EMILY,perkoflaura,,2372,1358,Tue Nov 08 23:59:56 +0000 2016,RT @boreanazs: hillary and trump will never reach this level  https://t.co/H5WvbUT7ab,11/3/15,Yes,21450,0
ModernDayHippie,Philly4Really,"Intellectual, free thinker, lover, activist.  I'm a genuine, compassionate, cool ass white boy.   #BlackLivesMatter #FreePalestine #SupportFlint #NoDAPL #VOTE16",385,554,Tue Nov 08 23:59:56 +0000 2016,RT @VanityFair: Sarah Paulson transforms Hillary Clintons e-mails into award-worthy theater https://t.co/Umx1lB7hsQ https://t.co/GntDhkshBz,502 come up! ,Yes,41,0
DUKE NUKEM,DUKE_NUKEM_69,HAIL TO THE KING BABY,117,101,Tue Nov 08 23:59:56 +0000 2016,"RT @JaredWyand: Don't be nervous America. We're only facing economic collapse, anarchy, and inevitable civil war if Hillary wins

#Election",,Yes,2142,0
Libs R Hillaryous,HIzamoron,"They say the first step to recovery is admitting you have a problem. I am a deviant child molester. So is Huma, Bill and Mark Cuban. For real.",284,459,Tue Nov 08 23:59:56 +0000 2016,"RT @Scarlett210: And #Hillary is a self-serving #elitist who'll continue #globalist policies, destroy ur safety&amp; deprive ur kids of a futur","Boston, MA",Yes,329,0
Gary wilder,garythe69r,I am one of the deplorable rednecks,4,6,Tue Nov 08 23:59:56 +0000 2016,Hillary will never be my president,,No,0,0
FlyinHawaiian,Koipan23,"'A'ole pilikia- no problem, no trouble.
Aviation is my ting mate.  #VisaElBara





Snapchat: Koipan23",919,563,Tue Nov 08 23:59:56 +0000 2016,RT @JordanRae_24: a lot of people are tryna vote for trump but the computers are changin it to Hillary ,"Oklahoma, USA",Yes,2,0
Sarrah F.,SaraVespucci,Aye...,167,201,Tue Nov 08 23:59:56 +0000 2016,"RT @whytruy: *casts vote for Hillary* 
Hillary: Thank you for your vot-
Me: https://t.co/EjvxMWZD2c",KSA-KHT ,Yes,37043,0
Lyndsey,lookitslyndseyy,R.I.P Ty-Ty 12/11/15  Pratt cc softball ,331,421,Tue Nov 08 23:59:56 +0000 2016,"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin",,Yes,125833,0
TY,IAmTayNelson,Age: 20 Future Engineer - Ready For The Future #AAMU20 #Single,2506,906,Tue Nov 08 23:59:56 +0000 2016,"RT @___DestinyJadai: ""VOTE HILLARY BITCH""  https://t.co/xVltWc6dU7",IG & SC: IAmTayNelson,Yes,441,0
Ms. Cremins,creminsmom,"Mom of 3 amazing Euro-American gifts from God, part-time merchandiser ....... Women 4 Trump 2016 ................ Diamond and Silk  . & .  Deplorable !",190,34,Tue Nov 08 23:59:56 +0000 2016,@JOHNSONSFOOL If Hillary worked for a bank (any US Company) &amp;  released Confidential Info.... She is fired.... Fire Hillary .... Vote Trump!,,No,0,0
Serena Birmingham,serena_223,"Tell me about it, stud",278,293,Tue Nov 08 23:59:56 +0000 2016,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc,"Kouts, Indiana",Yes,5771,0
lolhi,_Zakkery_,,25,73,Tue Nov 08 23:59:56 +0000 2016,"RT @FreeMemesKids: We don't want Trump, we don't want Hillary, we just want Cory back in the house",Florida,Yes,3270,0
bruce_looster,stumpyyyyyyy,"go for it ,whether it ends good or bad ,it's an experience dude",181,300,Tue Nov 08 23:59:56 +0000 2016,"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin",,Yes,125833,0
Carrie Rosen,crose84,Let go and let G-d.,208,365,Tue Nov 08 23:59:56 +0000 2016,"RT @Lisa_JDC: If you were in line before the polls close, you have the right to vote. #StayInLine and vote for #hillary #ElectionDay https:","Chicago, IL",Yes,7,0
James Griffin,jamesedgriffin,,627,956,Tue Nov 08 23:59:56 +0000 2016,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO,"New Jersey, USA",Yes,1493,0
Mocha,LaurynKhleo,#KANYE2020,1356,568,Tue Nov 08 23:59:56 +0000 2016,"RT @mefeater: Big Freedia giving us a POLTICAL BOP! 
VOTE FOR HILLARY! VOTE FOR HILLARY! https://t.co/YwSS2vY5Xw","Chicago, IL",Yes,442,0
LA,_IHateIgnorance,'17 ,1149,955,Tue Nov 08 23:59:56 +0000 2016,RT @BangYaBrainsOut: if Hillary wins I'll PayPal everyone $100 that RTs this.,"Americus, GA",Yes,33979,0
Tammie,ntamylee,Barrister & Solicitor of the Supreme court of Nigeria.,337,390,Tue Nov 08 23:59:55 +0000 2016,RT @FIirtationship: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/LA0LDtKi0P,Nigeria,Yes,971,0
Rob Donoghue,rdonoghue,Business Analyst & Game Designer,4188,679,Tue Nov 08 23:59:55 +0000 2016,"RT @Spacekatgal: CSPAN is passing out free copies of the constitution at Hillary HQ, which is the most C-SPAN thing to do ever. #ImWithHer","Maryland, USA",Yes,15,0
sorrowen,sorrowen,"I enjoy a good debate,love gothic horror,hate political correctness and like numerous tv shows. My humor is often sarcastic,dark and self aware. Im religious",585,1692,Tue Nov 08 23:59:55 +0000 2016,"RT @TwitchyTeam: Guy Benson shares Hillarys internals via a Dem source, take with grains of salt #ElectionNight 

https://t.co/BvrwdS5WIh",,Yes,6,0
