User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Marie Renaud,MarieFrRenaud,It is my pleasure to be the MLA for St. Albert.,4026,2347,Mon Dec 12 02:54:49 +0000 2016,"RT @DanRather: Actually people do know climate change is real - like scientists and almost every other head of state in the world.

https:/","Alberta, Canada",Yes,392,0
Amanda Lance,dal4kids,"Christian, Wife, Mother, and Consultant;  Proud military, law enforcement family & Marine Mom",104,437,Mon Dec 12 02:54:49 +0000 2016,@SPNlocal @RealBenCarson @ALLNCom @realDonaldTrump @Trump @mikepence @ArcLight_Cares @choice_renovate  https://t.co/ODy53pI0Qo,TN,No,0,0
AMR,ar1511c,,285,242,Mon Dec 12 02:54:49 +0000 2016,RT @JSavoly: Top Republicans Just Demanded An Investigation Into Russia's Pro-Trump Interference #StollenElection #ComradeTrump  https://t.,,Yes,7,0
Roz Plater,roznewz,"Emmy Award winning Journalist, News Junkie, Warm Weather Fan! Tell me something I don't know...I LOVE to learn. Opinions are my own. RTs are not endorsements.",1806,337,Mon Dec 12 02:54:49 +0000 2016,"RT @thehill: Trump goes after NBC news in tweet
https://t.co/32I8myfDsw https://t.co/vj13vixfUJ","Washington, DC",Yes,11,0
Jack,JackEddieFoster,Oliv #BlackLivesMatter #GoNiners,264,116,Mon Dec 12 02:54:49 +0000 2016,"RT @netw3rk: 2016

Media: white supremacists dress nice now

Teen Vogue: Trump is destroying democracy","Summerlin South, NV",Yes,7904,0
Crust Almigthy,ThomasJankow,Making a list and checking it twice. ..,2474,5003,Mon Dec 12 02:54:49 +0000 2016,"RT @squad19mpls: I'm pretty sure Trump is the first self-serving asshole to be president, ever.",Midwest,Yes,3,0
Michael L. Lorance,MLorance,An old gray headed man. Blessed with two fine children (and our 1st grandchild) and a wife who could have done better. A professed christian. A red wine lover!,149,495,Mon Dec 12 02:54:49 +0000 2016,RT @RepAdamSchiff: There's overwhelming evidence of Russian hacking of our elections. By denying it Trump has essentially become a propagan,"McMinnville, Tn",Yes,4592,0
cat,sosarcatstic,"two tattoos, both essentially read 'no apologies'",394,286,Mon Dec 12 02:54:49 +0000 2016,"RT @mattdpearce: Behold, the next four years of our lives: https://t.co/fxANTMHByO https://t.co/oDbqsZLMOX","ABC, NYC",Yes,809,0
Mike Haddad,mikehaddad,Software developer. Likes video games and yelling. Gamertags: mikestarrunner.,127,302,Mon Dec 12 02:54:49 +0000 2016,"RT @mattdpearce: Behold, the next four years of our lives: https://t.co/fxANTMHByO https://t.co/oDbqsZLMOX",,Yes,809,0
"TRUMP ,CAN DO!",Apipwhisperer,"MAKING FUN OF HILLARY
 ME,conservative,family person & fin.trader",3863,2962,Mon Dec 12 02:54:49 +0000 2016,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t.",WORLD,Yes,1488,0
Paul Lanni,paulrlanni,It Works! Global Independent Distributor Helping Others to improve their health and well being.,438,333,Mon Dec 12 02:54:49 +0000 2016,RT @mitchellvii: FBI Investigation Refutes CIA=&gt; There's No Evidence Russia Tried to Help Trump https://t.co/Tvsa5cwA0W,"Syracuse, NY",Yes,237,0
Jaycob,TheJakeMassaro,Greek Orthodox Christian. Republican. Seeker of the Truth . America is the greatest nation on Earth! #RaiderNation,1053,3218,Mon Dec 12 02:54:49 +0000 2016,RT @DRUDGE_REPORT: 'FACTS ARE THERE' https://t.co/lIkm59zJrx,"New York, USA",Yes,78,0
Suzanne DJohnson,SuzanneinLGB,"Progressive who loves theatre,film & science - All life is art. I love big dogs. Unite Blue. Rt's are not endorsements.",4323,5001,Mon Dec 12 02:54:49 +0000 2016,"RT @Khanoisseur: 2 reasons for trump rejecting daily intel briefings:
1. Plausible deniability
2. Busy making side deal$$ for himself @mrp",So Cal,Yes,14,0
iaJustBlameRussia,nia4_trump,#MAGA3XNationalism#AmericaFirst My #1A may offend & snowflakes melt in my presence Crusader Spreading Truth   #2 #PresidentTrump #PatriotsUnited,25084,1637,Mon Dec 12 02:54:48 +0000 2016,RT @mikandynothem: John Kenedy wins last seat in landslide for Senate giving #GOP 52-48 majority. The cherry on the top of a Republican Rev,The Hall of The Trumpen King,Yes,865,0
PaytonBennett,PaytonBennett5,AVID TRUMP SUPPORTER! #Trump2016. #Supportourvets,273,404,Mon Dec 12 02:54:48 +0000 2016,"RT @JackPosobiec: FBI Investigates Cybercrimes Not CIA I Told You That 
https://t.co/EThVy7qy45",,Yes,49,0
Alex R.,AlexTheGreatzz,I Dig Coffee & Wrestling. #Chicago,979,1886,Mon Dec 12 02:54:48 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,,Yes,125,0
Sara Welch,saraewelch1,"food, travel, bourbon, books, comedy, live music, latin dance and anything punny. then you will have my attention",48,131,Mon Dec 12 02:54:48 +0000 2016,"RT @NewYorker: The election of Donald Trump to the Presidency is nothing less than a tragedy for America, David Remnick writes. https://t.c",,Yes,355,0
paul,pabl_ohhh,somewhere between psychotic and iconic,261,190,Mon Dec 12 02:54:48 +0000 2016,RT @AdamSmith_usa: This fleece has more experience than Donald Trump. https://t.co/USGojcf5lX,,Yes,67,0
Uncle Buck's Opinion,Paidsubscriber,"Veteran ('65-'71), Senior, ex-GOP now Independent. Anti-War but dont push me, OK w/guns but want 100% Reg/BG Chks on ALL sales/transfers",1720,2202,Mon Dec 12 02:54:48 +0000 2016,RT @burnaby1953: Dan Rather Just Called Out Fake Patriots Who Support Trumps Putin Romance In Viral Post - https://t.co/2tJcaY0PP8,New England,Yes,7,0
stubby,rdnktk,,15,84,Mon Dec 12 02:54:48 +0000 2016,RT @tonyschwartz: I don't believe anything Donald Trump says. Not one word. It is all manipulation and mind games all the time. (Same for K,"Florida, USA",Yes,1629,0
 ,NadiaGladysM,Worthy!,74,179,Mon Dec 12 02:54:48 +0000 2016,RT @Toure: Trump says he doesnt need intelligence briefings because Im a smart person. God save us.,"Boston, Massachusetts ",Yes,232,0
Best News About Tech,Tech_Stuff_Go,"We're watching all the big tech publications and sharing their best stories. #Tech and #innovation focused. Also #IoT, #Apple, #mobile and #ecommerce.",411,64,Mon Dec 12 02:54:48 +0000 2016,Six Of Trump's Cabinet Appointees Gave Almost $12 Million To Trump's Campaign https://t.co/JfASExo8IS,,No,0,0
Colorado Resistance,hawaiianlove68,"Mother, patriotic Hillary supporter, Trump-pence hater, I will never accept him, who shall not be named, as my President. I still believe in HRC #NotMyPresident",167,567,Mon Dec 12 02:54:48 +0000 2016,RT @tribelaw: But mounting public outrage at Trump's benefiting his family business at the expense of U.S. working men and women will do hi,Ft. Collins Co.,Yes,25,0
Callie,DerpyPhlllip,like a drum my heart never stops beating for you @Phillips  {@curiouscalum is my main},15,579,Mon Dec 12 02:54:48 +0000 2016,RT @DrJenGunter: If Trump is right and there was no Russian interference what does he have to lose from an investigation?,Boston,Yes,14,0
kimba,KimbaGross,"political junkie! Love my husband and my girls! Go Canes, Cats, Hens!",348,592,Mon Dec 12 02:54:48 +0000 2016,"RT @Mama3Cubs: @Astorix23 @Bow2kaos The only thing ""foreign"" to Donald Trump is success: https://t.co/X53DPHtPZu",,Yes,54,0
stillwithher55,sweetteatime55,"Im for ending human poverty, mass incarceration, LGBT rights, keeping our environment clean and safe, fighting racism, educating our youth and innovation",89,186,Mon Dec 12 02:54:48 +0000 2016,Trump cheats while playing golf @WilliamCohan Author of Money and Power House of Cards The Last Tycoon speaks on https://t.co/2BmYJVEDVG,,No,0,0
Samuel Brody-Boyd,SonofCarnelian,"Writer, DJ, pop culture lover. Set this up so I can stay updated on my favorite people and companies.",26,234,Mon Dec 12 02:54:48 +0000 2016,"RT @sluggahjells: In which Trump comes to the Army-Navy game, only to then diss the Army-Navy game about not having the ""best football."" ht","Columbus, OH",Yes,678,0
Libby,blueinthesouth,Left in the south.,137,452,Mon Dec 12 02:54:48 +0000 2016,RT @MarkHarrisNYC: Those briefings scare Trump--they're full of info he doesn't know and can't hold onto. And being scared angers him.  htt,,Yes,611,0
chicagogrrrl,chicagogrrrl,"Have you just woken up, three o'clock in the morning in a hotel room in Detroit, looking for a cigarette? Another good day. Charles Bukowski",227,774,Mon Dec 12 02:54:48 +0000 2016,RT @sarahkendzior: Elizabeth Warren is calling for an audit of Trump's finances due to conflicts of interest #Resist https://t.co/HPS5Xiank9,,Yes,750,0
Remiperry,RemiPerry,,199,237,Mon Dec 12 02:54:48 +0000 2016,"RT @CaptainsLog2016: Donald Trump said this word for word

On national television

&amp; now denies believing in any chance of Russia playing a",,Yes,273,0
Trish,NorthernPikeFly,"'Tis sweet to know there is an eye will mark our coming, and look brighter when we come.
Sir Walter Scott",593,2004,Mon Dec 12 02:54:48 +0000 2016,"RT @DanRather: Actually people do know climate change is real - like scientists and almost every other head of state in the world.

https:/","Edmonton, Alberta, Canada",Yes,392,0
Elaine Lafon,ElaineLafon,Professional Photographer & Graphic Designer. Love any expression of art #music #fashion #finearts. Politically active and socially aware.,560,808,Mon Dec 12 02:54:48 +0000 2016,RT @NBCNews: A slap in the face. That's how intelligence agencies see Trump's rejection of findings on Russia https://t.co/k6QZxwjtem https,"Dallas, TX",Yes,330,0
Jamie Yester,jyester55,"When life throws you a curve ball, pick it up and throw it back!",494,2006,Mon Dec 12 02:54:48 +0000 2016,"RT @KeithOlbermann: HOW could Russians run coup to elect the disloyal Trump? From 12/2: when they try to hack YOU, the answer is clear: htt",,Yes,418,0
Kevin P. Hennosy,KPHennosy,"Fascinated with insurance public policy & American politics. Live in Kansas City, Missouri. Born in Central Ohio. Rabid Buckeye fan. RTs do not mean agreement",912,1839,Mon Dec 12 02:54:48 +0000 2016,RT @tribelaw: Yup. That's exactly what he is. And now Trump tells us it's what he intends to be and do. https://t.co/6H5mmVEPkU,"Kansas City, MO USA",Yes,26,0
Rabbi Dirtsheet,Superjew75,The one and only Super Jew of the The Steelcage podcast. Wrestling fan since mid 90's and 100% uncensored.,648,277,Mon Dec 12 02:54:48 +0000 2016,This thread is a fantastic analysis of how we got to Russia giving us President Trump &amp; him ignoring CIA/FBI &amp; obvi https://t.co/W3RUBoIxbE,"Tempe, AZ",No,0,0
Kiki Blythe,kikidasu1,,14,72,Mon Dec 12 02:54:48 +0000 2016,RT @BruceBartlett: Strong evidence that FBI Director Comey delivered the White House to Trump. https://t.co/k5q4Sn56bt https://t.co/WCr5kvF,,Yes,403,0
Philipp Berner,philippberner,I'm a Co-Founder of Keepsafe (@keepsafe). We build apps for better privacy controls.,619,436,Mon Dec 12 02:54:48 +0000 2016,"What Trump said about Apple, Alphabet and Facebook  the tech companies hes meeting next week - Recode https://t.co/7M4T0aliNU","San Francisco, CA",No,0,0
Canexicana ,tammy_wesa,"I'm on the greatest adventure ~ My Life.

Canadiana/Mexican
Mom to Seor Pikachu amazing Chihuahua!
Not into fascism; racism or random p*ssy grabbing.",572,600,Mon Dec 12 02:54:48 +0000 2016,RT @Khanoisseur: He actually gave this as an excuse for skipping daily ntelligence briefings https://t.co/xG4TtdK7QB @Green_Footballs @kurt,,Yes,27,0
Laura Kuehn,LKuehn4,Zankie AF~Zach Rance and Frankie J Grande are magical together~Grandtourage~Zacharoo,530,1377,Mon Dec 12 02:54:48 +0000 2016,"RT @kurteichenwald: Reminder of what I said in July, cause Ive known Trump since 87: Doesnt wanna BE prez, wants applause. Wont sit 4 brief",Chicago,Yes,455,0
Katherine D Edmiston,KatEdmiston,11/9/2016: R.I.P. U.S.A. #NoDAPL #NotMyPresident #Resistance #RepublicOfLakotah Let the People Gather #ArmageddonByJune,3437,4623,Mon Dec 12 02:54:48 +0000 2016,RT @gollum1419_g: Possible Trump Appointee Scrubs Facebook Post Fantasizing About Exterminating Muslims https://t.co/m3W7xL65AK #Resist #Tr,Houston TX ,Yes,2,0
Flanagan PACE,fhs_PACE,We are a non-partisan Political Union at Charles W. Flanagan High School dedicated to the PACE (Political Awareness and Civic Engagement) of our students.,62,56,Mon Dec 12 02:54:48 +0000 2016,"@yearbook_falcon &amp; @aggresivespice are interviewing trump/bernie/clinton supporters, &amp; our gen meet is wed, so come thru ","Pembroke Pines, FL",No,0,0
RICHI,GagaDelRey25,College Grad. 25 years old. Scorpio.,3626,5001,Mon Dec 12 02:54:48 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,United States,Yes,122,0
Baby Jeez Cow,sciencemilkcow,"Beer lover, amateur chef.",216,316,Mon Dec 12 02:54:48 +0000 2016,"RT @Joyce_Karam: Not one tweet or word on Egypt or Turkey from Trump. If those intel briefings are repetitive/boring, how about start with",,Yes,8,0
John Ahere,johnobmickel,Am I?,21,120,Mon Dec 12 02:54:48 +0000 2016,"RT @NPR: NPR has independently confirmed the CIA's new assessment, which concludes that ""Russia was trying to tip the election to Trump."" h",,Yes,6187,0
Melissa P,IntrovertRN1975,"Post-truth=BS. Love evidence-based discussion, opinionated & passionate but not closed minded. ""Never have a battle of wits with an unarmed person."" unknown",160,606,Mon Dec 12 02:54:47 +0000 2016,"RT @JuddLegum: 5. Bolton's evidence of this is that the CIA found evidence of Russian involvement, which he finds suspicious https://t.co/o","CA, previously VT & OR",Yes,20,0
P. Vakil,PriyankaVakil,"RA '16 at @lawyering_peace & @PILPG MA' 17 USFPNS at @au_sis 
Tarheel '13 @UNC",48,96,Mon Dec 12 02:54:47 +0000 2016,RT @BrookingsInst: 46% of Americans think Obama should take action on Israel-Palestine before leaving office https://t.co/pr01irnpBj https:,"Washington, DC",Yes,8,0
CNN.com,CNNedition,"Breaking News, World, Business, Sports and Entertainment News",1565,5,Mon Dec 12 02:54:47 +0000 2016,Trump: 'Nobody really knows' if climate change is real https://t.co/Z6Py9VoS1W,,No,0,0
Turn Tennessee Blue,TurnTNBlue,Just a simple guy in Tennessee who is at wits' end with Republicans in this state and across the nation. Committed to turning it all BLUE. #TurnTNBlue #BlueWave,390,659,Mon Dec 12 02:54:47 +0000 2016,"RT @kurteichenwald: Trump's approval rating now lower than all PRESIDENT averages except for 2nd term of Truman, Nixon and GW Bush. Unprece","Tennessee, USA",Yes,3564,0
Trump Foundation,trumpfnd,"The official Twitter for the Donald J. Trump Foundation/Campaign (same thing, right?) parody",1336,4279,Mon Dec 12 02:54:47 +0000 2016,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn","New York, USA",Yes,84,0
Norm DeCastro,Wyohawk,"I am a hunting, fishing, shooting conservative. Lover, fighter, milk cow rider. Killer of grizzlies, savior of women, legend in my own bathroom. Raised in WY.",578,1173,Mon Dec 12 02:54:47 +0000 2016,"RT @DailyCaller: Kellyanne Conway, After Getting Death Threats, EPICALLY DESTROYS People Who Just Cant Admit Trump Won [VIDEO] https://t","Kansas, USA",Yes,47,0
Iqbal Sharif Biru,IqbalSharifBiru,A.Gee-Whiz Speaker on  Mass-Communicative English Language Skill Promotion & Orientation Moderator B.High-Profile Event Moderator.C.Textiles Industry Consultan.,175,522,Mon Dec 12 02:54:47 +0000 2016,"Dear Fox News,Donald J.Trump is the elected President of U.S.And it should duly be respected.Please see my Facebook https://t.co/Niq4zpxqPR",South-East Asia,No,0,0
Matthew Cordrey,querderai,,31,209,Mon Dec 12 02:54:47 +0000 2016,"RT @fperez_org: The US did stop the McCarthy era, will it stop its modern renaissance? Good perspective from Adorno et al.:
https://t.co/0F",,Yes,2,0
David Poland,DavidPoland,"It's show time, folks. (retweets can mean anything from an endorsement to can you believe this f***ing idiot?)",11254,292,Mon Dec 12 02:54:47 +0000 2016,"RT @SeanMcElwee: Trump gave cabinet positions to 6 major donors, which is unprecedented. Great reporting from @mateagold. https://t.co/2w4v",,Yes,1317,0
Linda Towson,ltowsonhester,"BA degree from SCAD, Advertising Exec, Proud Republican, Happily Married",759,1675,Mon Dec 12 02:54:47 +0000 2016,RT @vivelafra: THE RUSSIA HOAX: Julian Assange acknowledges murdered DNC staffer Seth Rich was Wikileaks' source.  Why is MSM covering this,"Tampa, FL",Yes,2469,0
TRUMP-REAL FREEDOM,Presley48R,"I have a Bachelors Degree of Science.  I am a hard working man that is supporting Donal J. Trump 100%, because  Donald J. Trump will make America Great Again!",970,1899,Mon Dec 12 02:54:47 +0000 2016,"RT @TeamTrumpCO: now 5K followers THANKS! Began in spring16.Tweeted 4 #Leave &amp; #Brexit &amp; #MAGA3X&amp; #Trump.
#antieu
#antiglobalism
#AmericaFi","Texas, USA",Yes,21,0
Matthew A Pomeroy,madmatt015,Always annoyed with something!,36,253,Mon Dec 12 02:54:47 +0000 2016,"@realDonaldTrump @NBCNightlyNews @CNN Just read Trump' tweets- So biased, inaccurate &amp; bad, point after point. Can't get much worse!",New York,No,0,0
john Campbell,John72115John,OUR WORDS N ACTONS AFFECT MORE THAN WHAT WE COMPREHEND! THINK FIRST BEFORE U ACT!!!,179,110,Mon Dec 12 02:54:47 +0000 2016,"@politico @SpeakerRyan IF RYAN HAD A SCROTUM, MAYBE HE'D STEP UP N EXPOSE TRUMP! NAH! TOO MUCH BITCH IN HIM!",,No,0,1
tootie palmer,TootiePalmer,"No, that's not my real name.  Don't believe anything Trump says.  Fan of Keith Olbermann's 'The Resistance' videos.",22,153,Mon Dec 12 02:54:47 +0000 2016,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn",,Yes,84,0
