User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Craig Wilkins,KeswickPinhead,Never trust anyone who quotes himself - Craig Wilkins,841,477,Tue Nov 08 23:59:48 +0000 2016,"RT @SenFallon2016: This election is rigged! I intended to vote for #Trump today, when Jesus smacked me upside the head &amp; made my hand vote",Keswick Ontario Canada,Yes,39,0
Weird Johnny,WeirdWestRadio,Weird West Radio. hosted by @Michael_Flores and @The4f45. Follow @RainManDigital Currently discussion #Westworld,435,1199,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",Hell ,Yes,29,0
-c,cmhubbard3446,,64,102,Tue Nov 08 23:59:48 +0000 2016,"@IngramSmith @Nolecast ... turns off election coverage and immediately goes to Soundcloud, because priorities.",SC,No,0,1
Carlie Skribka,cskrib94,"DJ | Music Producer | 22
                                         Attracting strange encounters on the daily
Making music by looking like I'm checking my email",306,118,Tue Nov 08 23:59:48 +0000 2016,RT @chrisbharrison: Tonight..in the most dramatic election ever..2 candidates..only one will make it to the White House (read in Harrison v,Ontario Canada,Yes,1344,0
Christian MAGA,Chrisrlamar,#PresidentTrump #MAGA,1527,1772,Tue Nov 08 23:59:48 +0000 2016,"@DTorday @JamesOKeefeIII @daveweigel but you're cheating the election for Hillary, so how is that fair?","New Jersey, USA",No,0,0
Rain Man Digital,RainManDigital,"Comedy entertainment focused on your  passions. Talk, comedy, news, movies, and more.  I'm the Rain Man. https://t.co/v0GvEpRjZI",893,1862,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",,Yes,29,0
Screenplay Snob,ScreenplaySnob,,1,1,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",,Yes,29,0
Vortex Andrew,RM001_Director,Hi. I'm an intern for Rain Man Digital. Music and Talk 24/7. Listen to us on Tunein http://t.co/ks73KySBvd,241,662,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",,Yes,29,0
Charlie,charprat44,Land the plane!!! Sometimes you need a big wave to clean the beach!!!  Told my broker to find me a house on Plum Island -- 3 years ago!,152,552,Tue Nov 08 23:59:48 +0000 2016,RT @ABC: Cake bust of Donald Trump wheeled into Trump Tower. The cake's baker said it took 50 hours to make. https://t.co/uLT42fdPGw #Elect,NY and Boston,Yes,218,0
George Hernandez,Hernandez_Hates,I Hate Things.,94,173,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",In this fat bitch of a world..,Yes,29,0
Kayla Beight,kaylabeight,salem junior,638,1051,Tue Nov 08 23:59:48 +0000 2016,RT @dana_tonkinson: I don't understand why people are getting upset that people who can't vote are actually getting involved in the electio,"Salem, OH",Yes,4,0
Grand Admiral Flores,FromBactaTank,FROM THE BACTA TANK A count down show where you can hear all the latest Star Wars updates for the upcoming movies. Airs on Rain Man Digital @RainManDigtal,1084,2083,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",Inside the Bacta Tank,Yes,29,0
Jake Lapin,JakeLapin_syr,"Masters Sports Journalism student at Syracuse from Houston. Former Longhorn, LHN PA and B/R columnist. Follow to read my articles/opinions on the sports world.",280,268,Tue Nov 08 23:59:48 +0000 2016,Solid crowd tonight as National Anthem underway on election night here at the Dome @NewhouseSports https://t.co/V1aEpxYm5F,"Austin, TX",No,2,1
boez uvsofs,boezuvsofs,,25,61,Tue Nov 08 23:59:48 +0000 2016,@NBCDFW Election day mammaries ! Thanks for keeping us abreast of the news....what an arresting sight !!,,No,0,0
,ChiefCRX340,this account only follows other media outlets + first responders.,141,470,Tue Nov 08 23:59:48 +0000 2016,RT @BlastingNews: #election 2016 sees more #Facebook unfriending among #DonaldTrump and Hillary Clinton voters https://t.co/LfWSVgqUNR http,United States,Yes,1,0
YUNG COCONUT,tiffanysuckkaa,@dmitrimadyomo *heart eyes emoji*,866,498,Tue Nov 08 23:59:48 +0000 2016,RT @KathleenLights1: Hope everyone voted today! This election has traumatized me.... I pray for America.,,Yes,1031,0
Will Marsburg,wmarsburg,"tweets will mostly be about politics, sorry. 18 years old.",230,680,Tue Nov 08 23:59:48 +0000 2016,RT @SusanCalman: Now for the election. I'm staying up all night.  I have provisions. I'm ready.,UK,Yes,9,0
Contempra Inn,ContempraINN,"Smoke Free Value Priced Hotel I-10, Airport,Free Digital Cable,Wi-Fi, Local Calls, Elevator Microwave/BIG Refrig -Wkly Rates (877) 468-7701 2820 Williams Blvd",2407,4750,Tue Nov 08 23:59:48 +0000 2016,These photos of dogs voting are getting us through Election Day https://t.co/oUrkbuPdtE #Endeavor via @HuffPostPol #ElectionDay #Dogs,"New Orleans - Kenner, La",No,1,1
Huntgolfride,Huntgolfride,"Love my family, my Bowtech, my XP550, my Titleists and oh yea, Huge Maple Leaf fan!",297,908,Tue Nov 08 23:59:48 +0000 2016,"RT @JamesOKeefeIII: WOW! Caught more #VoterFraud in N Philly. Election workers caught BREAKING THE LAW. #VeritasIsEverywhere Stay tuned, co","North Bay, Canada",Yes,3489,0
teran columbus,terunugah,chins up  OCU,179,199,Tue Nov 08 23:59:48 +0000 2016,come watch the election @ my house!,,No,0,2
Brooklynn Ramos,BrooklynnRamos,20. Leo. CLU '18. I'm probably wearing band merch. Follow me on instagram: brooklynn_ramos,166,397,Tue Nov 08 23:59:48 +0000 2016,RT @BernieSanders: Today is an election of enormous consequence. I hope everybody gets out to vote. #ElectionDay https://t.co/JYYunxLO2R,United States of America,Yes,15518,0
Lore,CEntertainment3,"I am Lore, the first successful example of a fully-functional positronic brain. I was created by Dr. Soong. @CazadorProd @WesternXTheShow @Crossroadsspn",430,839,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/", Omicron Theta Colony ,Yes,29,0
The Crossroads,CrossroadsSPN,I'm such a big #Supernatural fan I just had to start a radio show to talk about it. #CrossroadsSPN #SPN #SPNFamily,2558,2166,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",Hell,Yes,29,0
DC on CW,DConCW,A Weekly Podcast hosted by @TheRyanDenton @thehorndogg @TheAngelicaDawn @theroguesiren produced by @Michael_Flores.,2047,362,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",,Yes,29,0
Critique Jones,CritiqueRevolve,,16,0,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",,Yes,29,0
greeneyes3855,greeneyes3855,"I am 47 down to earth and would love to met people with simiiliar interests.if you like syfy,horror movies reading and great conversations..",855,2302,Tue Nov 08 23:59:48 +0000 2016,"Though this Election has brought out my PTSD I know I do not stand alone,I WILL NOT BE TAKING RX MEDS to help me th https://t.co/jyK0pgf9Fu",chicopee,No,0,0
CRMan,CazadorProd,A media company. Follow @WesternXTheShow @CEntertainment3 @Michael_Flores @Crossroadsspn @Rainmanwashere,2008,1854,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",In The Digital World,Yes,29,0
C.S.Aidric,CeeStormborn,I don't appreciate your lack of sarcasm,383,251,Tue Nov 08 23:59:48 +0000 2016,"RT @barstoolsports: Before you move to Canada after this election, learn some more about our neighbors to the north. They're happy to have",,Yes,867,0
A Six Gun For Lobo,ASixGunForLobo,A wayward opium smuggler fights to protect a young womans life from the wicked grasp of an evil perverse soldier and his pack of hired guns.,240,284,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",The Poppy Fields,Yes,29,0
Deric E Duncan,dericdunk,Common sense and truth are just a couple things we need.,19,85,Tue Nov 08 23:59:48 +0000 2016,"RT @mike_pence: The outcome of this historic election rests in your hands. If you stand for a stronger America, cast your vote for #TrumpPe","Oklahoma City, OK",Yes,4854,0
Pooya,poooyak,"From Shiraz Studied in Tabriz Lived in Tehran Now in Florida, USA. Retweet alot, I mean it.",2175,586,Tue Nov 08 23:59:48 +0000 2016,RT @NPR: Los Angeles authorities say two polling locations are closed due to an active shooter situation. https://t.co/C7Y1uiDgpf,"Orlando, FL",Yes,482,0
Graham Wilson,gc_wilson,,43,108,Tue Nov 08 23:59:48 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left",,Yes,36758,0
Loni,novembereve,Sighing into the void. pumpkin spice and everything nice,7,123,Tue Nov 08 23:59:48 +0000 2016,"RT @repjohnlewis: Do not give up, give in, or give out. You must do what it takes to make your voice heard and cast your ballot in this ele","Texas, USA",Yes,3733,0
Deplorable Patriots,PatriotIBRWB,"American Patriots | Freedom | Liberty | Common Sense.
True American ideals and beliefs are the basis of our Republic.",1861,1833,Tue Nov 08 23:59:48 +0000 2016,"RT @RealDJTrumpTeam: Don't let up, get out to vote - this election is FAR FROM OVER! We are doing well but there is much time left. GO #FLO",United States,Yes,142,0
Michael Dean,Okavangomick,Supports UN Resolution 465 - The ideal social unit [in the world of state propagandists] is you and your television screen.,590,1064,Tue Nov 08 23:59:48 +0000 2016,RT @WSJ: Polls close in six states at 7 p.m. EST. Follow along for live updates: https://t.co/reNrPgubQ6  #Election2016 https://t.co/pz4iZ,Star Turn,Yes,125,0
Suleiman_Bande,Mrgee_bande,*Creating something Iconic* Snap: Mrgee_bande Insta: Mrgee_bande...#HalaMadriD I rep #LawLife. *LoveBenZ*,411,121,Tue Nov 08 23:59:48 +0000 2016,RT @Telegraph: Florida polls start closing in less than 10 minutes. It's a crucial state to watch on #ElectionNight https://t.co/CJCBsKKKNE,NorthEast,Yes,29,0
d,coldplayitcool,"The Avengers. It's what we call ourselves, sort of like a team. ''Earth's Mightiest Heroes'' type of thing.",6511,351,Tue Nov 08 23:59:48 +0000 2016,RT @memeprovider: got my election sticker https://t.co/EBknYdpVzU,,Yes,9561,0
Jacob Brower,jwbrower,"@MonettTimes, @CassvilleDemo and @MyConnection_Mo Publisher. Missouri APME President. @MissouriPress Director. Opinions expressed here are my own.",705,2043,Tue Nov 08 23:59:48 +0000 2016,Election pizza is so '90s. The #ElectionChili is great! https://t.co/Fsy4nLs9mX,"Monett/Cassville, Mo.",No,0,0
Iantony Siregar,cmdr_hellstorm,| INFJ | Eurasian | Geologist | Toy Photographer | The guy behind the Joker emote on @Gunpla_Overlord |,758,772,Tue Nov 08 23:59:48 +0000 2016,Just in case Hilary wins the election and a war really breaks out with Russia ;) https://t.co/83ktE2OWeM,"In a galaxy far, far away...",No,0,0
crybabyjess,__gacissej,candy hearts & chocolate dreams,211,250,Tue Nov 08 23:59:48 +0000 2016,RT @tbhjuststop: A great way to start Election Day https://t.co/2G8kT6ZyuE,"Dallas, TX",Yes,1372,0
miracles3337,miracles3337,,2290,2975,Tue Nov 08 23:59:48 +0000 2016,"RT @mtredden: It's not just Hillary. Tonight, 7 women are trying to become the first female senator or house rep from their state: https://",,Yes,1138,0
Kayla :),KaylaNoe1,"Cheerleader                                                   
Tampa, Florida",419,1396,Tue Nov 08 23:59:48 +0000 2016,RT @WORLDSTAR: Who will win the 2016 presidential election? ,listening to tp or 1D,Yes,434,0
Angela T. Gregory,AngelaTGregory,News Producer at WAVY TV 10 - Tweets are my own (and subject to change).,207,577,Tue Nov 08 23:59:48 +0000 2016,Polls are about to close in Virginia. Watch @WAVY_News for complete election results. #Election2016,"Norfolk, VA",No,0,0
SteveO,steve62269,"Stand up and defend our way of life against those who are destroying it. God, Family, and Country. It's better to be sorry you did, sorry you didn't.",298,178,Tue Nov 08 23:59:48 +0000 2016,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD",USA,Yes,1828,0
INFOS_EN,INFOS_EN,Infos [en] (@oli2be),5751,77,Tue Nov 08 23:59:48 +0000 2016,US election results: Donald Trump and Hillary Clinton await their verdict of voters - Belfast Telegraph https://t.co/ypMwah7jqC,Everywhere,No,0,0
Ben Schilke,theNeutral00,,7,126,Tue Nov 08 23:59:48 +0000 2016,RT @TheEconomist: How other countries would vote in the American election https://t.co/kYiIOsGYO0 https://t.co/eoQw7s3H8V,,Yes,533,0
arembooks,arembooks,"James Augustine Aloysius Joyce was an Irish novelist and poet, considered to be one of the most influential 20th century writers.",1030,691,Tue Nov 08 23:59:48 +0000 2016,"RT @FiveThirtyEight: If Clinton wins Florida, her probability of winning the Electoral College would shoot up to 93% from 71%. https://t.co",Paris,Yes,257,0
Stephan Ennen,Bamboy360,Unity indie game programmer and developer,38,46,Tue Nov 08 23:59:48 +0000 2016,RT @timkmak: 4Chan on Election Day Maybe next time try getting an actual competent politician as a nominee instead of a meme. https://t.c,"Seattle, WA",Yes,25,0
lissette.,lissxette,& ain't a damn thing come easy. | UCLA '20,328,271,Tue Nov 08 23:59:48 +0000 2016,RT @DarkerThanAkon: IT'S ELECTION DAY I KNOW YA'LL WILL MAKE THE RIGHT DECISION https://t.co/yF73IzfIk4,,Yes,7843,0
Bernadette,berninotsanders,pull the lever kronk,441,411,Tue Nov 08 23:59:48 +0000 2016,I'm already annoyed and I haven't even seen the tweets about the election yet ,kendyl n carla r okay,No,1,6
Handsome,MrFijiWiji,omnipotent paper bag. | insta: mr_fijiwiji,25120,414,Tue Nov 08 23:59:48 +0000 2016,RT @VentureDZN: Remember to vote for @MrFijiWiji this election #PutABigBoyIncharge,The Library,Yes,10,0
Alto Oosterloo,aeoost,Hardworking family man who loves Jesus. Former Friesian-Dutch Texican in OK. Psalm 34:8 Taste&See that the Lord is Good! RT not nec. endorsements,944,912,Tue Nov 08 23:59:48 +0000 2016,"RT @cernovichsdog: If I self identify as a human on Election Day - can I vote for Donald J. Trump? 

#MAGA3X https://t.co/tI8GFaKpxb",,Yes,473,0
Rep. Brooks Landgraf,BrooksLandgraf,"Believer. Husband. Father. West Texan. Conservative. Rancher. Aggie. State Representative, House Dist. 81.",1876,1041,Tue Nov 08 23:59:48 +0000 2016,"RT @WillHurd: WATCH: Special Election Day Message from Will Hurd! #TX23 #KeepTexasRed

For polling information visit: https://t.co/BgwhQTaM","Odessa, Texas",Yes,10,0
cindy,increase32,,16,49,Tue Nov 08 23:59:47 +0000 2016,RT @TravisRuger: A vote for Hillary is supporting election fraud.    #PodestaEmails33 #ElectionFinalThoughts #DNCLeaks2 #NeverHillary https,,Yes,833,0
SCARY face w/ snakes,lucidglitch,a hot devious gamer,347,1148,Tue Nov 08 23:59:47 +0000 2016,"RT @meakoopa: this election I learned a lot about liberalism and the word ""we."" https://t.co/M6wUoce9G5",,Yes,1089,0
villaffake,villarreal1375,to live is to love,456,366,Tue Nov 08 23:59:47 +0000 2016,RT @BernieSanders: I can't fill in for every worker today. Election Day should be a national holiday so that everyone has the opportunity t,,Yes,29758,0
Kathleen Sturgeon,kssturgeon,Being a reporter seems a ticket out to the world.  Jackie Kennedy || editor/reporter/photojournalist @forsythherald; @northfulton  features editor @sigmakappa,127,353,Tue Nov 08 23:59:47 +0000 2016,RT @KOINCurt: Election night for journalists. @JournalistsLike https://t.co/p6vm8ctjTp,"Atlanta, GA",Yes,44,0
BBC,BBC,"Our mission is to enrich your life and to inform, educate and entertain you, wherever you are.",630630,113,Tue Nov 08 23:59:47 +0000 2016,"RT @BBCWorld: Follow @BBCUSElection for #ElectionNight results &amp; our ongoing coverage &amp; analysis

https://t.co/HkEjD3a3YG

*don't forget co",TV. Radio. Online,Yes,72,0
Polly Brock,BrockPolly,,155,790,Tue Nov 08 23:59:47 +0000 2016,RT @BernieSanders: I can't fill in for every worker today. Election Day should be a national holiday so that everyone has the opportunity t,London,Yes,29758,0
Xiamen Securities,XiamenSec,,27,17,Tue Nov 08 23:59:47 +0000 2016,Stock futures tick up ahead of U.S. election results: https://t.co/I6hrjBQbxn,Xiamen,No,0,0
Lisa H,PA_to_SoCal,,17,74,Tue Nov 08 23:59:47 +0000 2016,"RT @JamesOKeefeIII: WOW! Caught more #VoterFraud in N Philly. Election workers caught BREAKING THE LAW. #VeritasIsEverywhere Stay tuned, co",,Yes,3489,0
