User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Joanne&Jason#MAGA,JoanneFralin,"#MakingAmericaGreatAgain  
BA college graduate, medical professional, devoted, christian, soon-2-b wife, mom of 3!",1942,1623,Mon Dec 12 02:57:51 +0000 2016,"RT @AriFleischer: If it's wrong for Trump 2receive royalties as EP of his TV show, was it wrong for Obama and Hillary 2receive royalties fo","Roanoke, VA",Yes,987,0
Paula,Pas3652Paula,no lists please.  mom of 4. Grandmother of 5. I think this Country is already great,296,469,Mon Dec 12 02:57:51 +0000 2016,RT @DisavowTrump16: U.S. Concludes that Russia was involved in our election! RETWEET to to tell the Electoral College to vote for Hillary!,,Yes,2729,0
AmericanTruth,AmericanMom2,#GOD #Patriot #MAGA #DNCLeaks2 #TRUMPisMyPresident #UnitedStates #Truther #DemocratsForTrump #FreeJulian #WikiLeaks ON GAB @AmericanTruth LISTS=BLOCK,3196,3220,Mon Dec 12 02:57:50 +0000 2016,"RT @JudicialWatch: In this country our leaders are bound by the rule of law. Hillary Clinton must be held accountable for her actions.
http",United States,Yes,415,0
Monica Durgin,MonlcaBabyyyy,21 years young. *live for the moments you want to last a life time 3,6,149,Mon Dec 12 02:57:49 +0000 2016,RT @ImBluetrek: Donald Trump faked being upset with Hillary's emails. He does not care about Putin's Hackers https://t.co/9HwXKNP3Dx,Auburn,Yes,26,0
sandra key,sewingsandra,"Louisiana woman that loves my family and friends. Also I am a Trumper  Anything to keep Hillary and her crooked ideas for the country, we can not survive her",1951,4093,Mon Dec 12 02:57:49 +0000 2016,"RT @manny_ottawa: How did even 1 person vote for Hillary.
I can understand the deceased voting for her they didn't know better. https://t.c",louisiana,Yes,175,0
Pensive,PensiveTM,"Constantly Contemplating Life, the Universe and Everything. Tony Walters, BSIS 1990 Retired Edu IT Pro - Autodidactic Futurist since 1954 #AntiOligarchyWarrior",1640,2530,Mon Dec 12 02:57:49 +0000 2016,"RT @mtracey: @bhking03897 @kthalps The problem lies in Hillary setting up a private server, lying about it, and running despite severe lega",Trantor w/ Arthur C. Clark,Yes,7,0
Debbie,wyodebbie,"Life is not measured by the number of breaths we take, but by the Moments that take our breath away...",1124,1830,Mon Dec 12 02:57:49 +0000 2016,"RT @phil200269: People weren't concerned about Russia when Hillary was selling them US uranium.

#MAGA",,Yes,50,0
Elizabeth For TRUMP!,Eliz_Hightower,Web developer w/22 yrs exp. Current Freelancer. Evangelical Christian. Jesus is LORD. NO LISTS! - I Block Promotions. ONLY TRUMP/PENCE2016 Hillary is EVIL,12051,11870,Mon Dec 12 02:57:49 +0000 2016,RT @cjsienna55: @TheLiePolitic @TheDonaldNews  I tell you people on the inside had to be disgusted with what Hillary was doing.,"Georgia, USA",Yes,1,0
Randy Hedrick,HeddRoxx,"Conservative grey-beard, Singer/Songwriter at ROXX, Editor/Photographer for https://t.co/4TE39AkQlh, & Southern Gentleman.     I follow back patriots!",1881,1305,Mon Dec 12 02:57:48 +0000 2016,"RT @usacsmret: ""FakeNews"" doesn't explain Hillary's loss, but it does describe the media's coverage of Obama these past eight years.","High Point, NC  USA",Yes,28,0
Sue Snedaker,Anzers,,561,1183,Mon Dec 12 02:57:48 +0000 2016,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" 
AMEN @JudgeJeanine

https:/",,Yes,163,0
Steve Fenwick,steveinashland,,58,112,Mon Dec 12 02:57:48 +0000 2016,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same",,Yes,67,0
Mia Evans,MiaEvan30311368,Government & Politics #Election2016 #Election2016,151,202,Mon Dec 12 02:57:48 +0000 2016,"RT @JodyCoyote12: @NJTrumpWarrior @BreitbartNews No, it's a last ditch attempt by elites to get Hillary's corrupt ass into the WH where she",,Yes,1,0
Ronnie Shoe,TheOnly313Girl,Progressive liberal more afraid of Michelle Bachman than a back alley in Detroit.,537,1119,Mon Dec 12 02:57:47 +0000 2016,"RT @ericgarland: And now, the target for electoral mischief is enormous. Hillary is the most known quantity in America, with huge backstory.","Metro Detroit, Michigan",Yes,80,0
Ken Wheaton,kenwheaton,"Novelist. Sweet as Cane, Salty as Tears IN STORES NOW. Opelousas, Louisiana born and bred. Makes the best gumbo in Brooklyn. Editor of Advertising Age.",5138,3490,Mon Dec 12 02:57:47 +0000 2016,"RT @notjessewalker: Evergreen line: ""The Obama administrationperhaps anticipating a Hillary Clinton presidencysupported these changes"" ht",Brooklyn,Yes,9,0
Karen Seasly,KarenSeasly,,64,90,Mon Dec 12 02:57:47 +0000 2016,"RT @umpire43: BOMBSHELL VIDEO : The NSA, not Russia, HACKED the DNC to Help Derail a Hillary Presidency https://t.co/RLMA0vm53R",,Yes,59,0
Lori Bardsley,Lori_Bardsley,I'm a proud Yank!,724,1382,Mon Dec 12 02:57:46 +0000 2016,RT @RichardGrenell: I'd love to know how the Russians got Hillary to ignore union workers in the Midwest.,NC,Yes,1250,0
ScubaBebe,AU_bebe,"Conservative, Scuba Diver, Gun-totin Southern Lady who loves her Family. America is still the best thing since sliced bread. Save her! God Bless the USA! #tTGDN",3273,2872,Mon Dec 12 02:57:46 +0000 2016,RT @TrumpCard555: Agree @Rosechristenbe1 they were so confident #hillary would win &amp; panicked since. Hundreds-thousands #Illegals brought h,Proud Auburn Tiger. War Eagle!,Yes,6,0
DreamGal . ,Truest_Thoo,God is super lit ; #RihannaNavy ; Detroit; 2088;,2072,1705,Mon Dec 12 02:57:46 +0000 2016,"RT @France4Hillary: #Hillary lost 4 states (FL, MI, WI, PA) by ~1 point. If not for Russia/Comey, she'd have won them all. WE NEED A #REVOT",On The Way ,Yes,395,0
World View,SeesEarth,,87,207,Mon Dec 12 02:57:46 +0000 2016,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t.",,Yes,1510,0
It's A Movement!,TRUMPIS4US,#alwaystrump,511,1291,Mon Dec 12 02:57:46 +0000 2016,"RT @MagicRoyalty: On election night, Trump offered to buy Hillary's $7 million dollars worth of fireworks for 5 cents on the dollar! 
http",,Yes,47,0
Scott Stalker,scott_stalker2,"Army Combat vet, #ALLLIVESMATTER,#BLUELIVESMATTER IN GOD I TRUST, No list, PTSD, TBI, https://t.co/wFw8fsh2OB, Donald Trump POTUS",865,359,Mon Dec 12 02:57:45 +0000 2016,"RT @MStuart1970: RUSH: While Trump Tours To Thank America... Look What The Hildebeast Is Up To! https://t.co/iPK5Cxrk7M via @Doug_Giles

#T",,Yes,3,0
rmack2x,rmack2x,"Patriot, Constitutionalist, Oppose Obama, & all Democrats at any level of gov't. Friend of Israel. Married, father of three, every day an adventure. #TGDN #tcot",7684,6789,Mon Dec 12 02:57:45 +0000 2016,RT @halsteadg048: Hillary Clinton Takeover of the USA https://t.co/WyvI6OVBrT PROOF By Dr Pieczenik Counter-Coup Who Worked w/ Julian To St,,Yes,7,0
#TrumpCabinetSucks,shrewst,Let's all make sure he keeps America great and not derail it. Fight for progress and against Oligarchy and Facist @GreenPartyUs,1922,1549,Mon Dec 12 02:57:44 +0000 2016,"RT @KatieWagnerFox: Seth Rich narc'd DNC emails because of cheating in Primary to promote Hillary. 
#SethRich, ultimate Bernie Bro, RIP. 
#",Green America,Yes,38,0
Yon ,Trinidadiyon,I go by one name. lit.,3099,699,Mon Dec 12 02:57:44 +0000 2016,"RT @France4Hillary: #Hillary lost 4 states (FL, MI, WI, PA) by ~1 point. If not for Russia/Comey, she'd have won them all. WE NEED A #REVOT",,Yes,395,0
Lena_D,Lena_D_Sarcast,"I create. I sometimes capture and capsule, and soon I will be blogger. 90% coffee, 10% water. #INTJ... s'a challenge. #Sarcast",269,1564,Mon Dec 12 02:57:44 +0000 2016,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same","Auckland, New Zealand",Yes,67,0
Allwftopic,Alllwftopic,"I plant the seeds of thoughts and ideas and you come along and make them grow You may not understand what I mean now, but you will later.",1596,740,Mon Dec 12 02:57:44 +0000 2016,"RT @ericgarland: And now, the target for electoral mischief is enormous. Hillary is the most known quantity in America, with huge backstory.",Everywhere,Yes,80,0
Ryan Kelly,kelly77_ryan,,284,198,Mon Dec 12 02:57:43 +0000 2016,RT @LadyPatriot2000: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #tcot https://t.co/1wlS,,Yes,6,0
Raelyk,Raelyk,Aspiring writer,57,114,Mon Dec 12 02:57:43 +0000 2016,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene,,Yes,22264,0
Steven Strauss,Steven_Strauss,"John L. Weinberg/Goldman Sachs & Co. Visiting Professor at Princeton's Woodrow Wilson School. OpEd contributor at LA Times, USA Today. Usual disclaimers apply",49526,4262,Mon Dec 12 02:57:43 +0000 2016,RT @DustinGiebel: Hillary hacked the DNC because Trump was hogging all the attention.  #BoltonFalseFlagExcuses,Cambridge and Princeton ,Yes,6,0
El Deplorablo,TheOxyCon,"Let's face it. Americans are deplorable, especially coal people, so vote for Hillary and replace Americans with illegal immigrants and Muslim refugees",538,780,Mon Dec 12 02:57:43 +0000 2016,RT @NotJoshEarnest: Hillary tried to go to Wisconsin and Michigan but the Russians kept hacking her plane back to California and New York,,Yes,764,0
"Jill Joyce, PhD",DrJillJoyce,"Dr Jill created Mem-Pro brain enhancement to improve memory, mood & thinking at all ages! Over 2800+ studies prove Mem-Pro works! All natural!!! PRO-TRUMP!",646,617,Mon Dec 12 02:57:43 +0000 2016,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t.",South Florida,Yes,1510,0
EightyNine10 Studios,EightyNine10,Designs to fit your Lifestyle,670,2003,Mon Dec 12 02:57:43 +0000 2016,HILLARY CLINTON IS THROWING A PARTY -- YOU WON'T BELIEVE THE REASON WHY - https://t.co/PGb9pDUqOR https://t.co/DI2QSgU2qW,"Houston, Tx.",No,0,0
Anne Davis,pyowac1,,24,87,Mon Dec 12 02:57:43 +0000 2016,@thehill Only the gullible believe that Hillary is guilty of all that she is accused of. Most of it unfounded,,No,0,0
Kathryn,CpturCre8Studio,Educator|Wife|Mom. Happiest at home creating in my craft space. Believer in the power of nature to heal & advocating to keep kratom legal. Blonderoast on Gab.ai,520,482,Mon Dec 12 02:57:43 +0000 2016,RT @StevePieczenik: luv #podestaspizza reference HELL o #America knows the scoop #Hillary have some dignity LEAVE #pizzagate https://t.co/w,"Austin, Texas",Yes,158,0
James Ritchie,JamesRitch1,Deliriously in love with my stunning wife Carla.Father of two wonderful sons Harlan and Jordan. Lifetime NRA Member. Conservative. Veteran. Capitalist. American,10243,4651,Mon Dec 12 02:57:43 +0000 2016,"RT @Duane106: After She Criticized Hillary, 'Morning Joe' Anchor Says NBC Got a Disturbing Call from Clinton Campaign... https://t.co/q6TiV",,Yes,2,0
Andy Schneider,username__111,Views are my own.,82,180,Mon Dec 12 02:57:42 +0000 2016,"RT @kurteichenwald: I repeat: I laid out what was going on with Russian campaign, based on leaks from European intel, before election: http",NY,Yes,1846,0
Rae,dreamerbeast,My coat is kind of a brownish color.,31,49,Mon Dec 12 02:57:42 +0000 2016,"RT @FrankConniff: Don't give me that ""Hillary was a bad candidate"" bullshit. Real-life Bond villains plotted against her and she still got",,Yes,1219,0
Denice Brown,Denicebrown2000,"Smart-ass Liberal, Atheist and Crazy Cat Lady",340,730,Mon Dec 12 02:57:42 +0000 2016,"RT @KailiJoy: Anyway. You can expect that I'll be talking about Hillary Clinton, the president who should have been, for the next four year",Detroit Rock City,Yes,18,0
Daniel John Sobieski,gerfingerpoken2,"Free lance writer, to right of Attila, #Catholic #prolife #tcot #teaparty #NRA  ",25507,10472,Mon Dec 12 02:57:42 +0000 2016,#Benghazi Mom Patricia Smith Targets Serial Liar Hillary https://t.co/KVO6ImiEzS - American Thinker - #PJNET 999 - https://t.co/Jiwbz2JGaU,People's Republic of Chicago,No,1,2
Anne Storey,annie5133,"retired, grandma, pro gun safety laws, environment, peace, #Imwithher #gunsenseVoter, Enough, DisarmHate",1704,2198,Mon Dec 12 02:57:42 +0000 2016,RT @DustinGiebel: Hillary hacked the DNC because Trump was hogging all the attention.  #BoltonFalseFlagExcuses,"Denver, CO",Yes,6,0
Deplorable W.Va.,WVaChris2,I am me,51,51,Mon Dec 12 02:57:42 +0000 2016,"@dcexaminer 
Is this the same Silver who said Hillary was a sure bet to win on Election Day despite know if FBI investigation? Sour Grapes!!",United States,No,0,0
Elizabeth Lucas,musthavebeenme,,24,92,Mon Dec 12 02:57:42 +0000 2016,RT @PhilipRWFG: @politico So he's saying Obama hacked Hillary and pretended to be Russia so that Trump could win? Huh?,,Yes,1,0
Deplorable Baudassi,Mster_Carpentr,"Proud Poppa,Christian, USMCV, 100%Trump supporter Drag racing, Contractor,  Not4Trump=no follow #AmericaFirst #MAGA #TrumpsMyPresident",742,1001,Mon Dec 12 02:57:42 +0000 2016,RT @LibertyLivesHer: Hillarys Losing Campaign Cost a Record $1.2 Billion - #ClintonCash https://t.co/hNgphruaE7,USA,Yes,13,0
Francine Penn,karenmi49109968,,126,527,Mon Dec 12 02:57:41 +0000 2016,RT @peterjhasson: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/a9yjWWX9eF via,,Yes,106,0
five drink amy,casualhypocrite,existential nihilist  cat dad  pretentious fuck,152,180,Mon Dec 12 02:57:41 +0000 2016,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same",,Yes,67,0
Deplorable Cathy ,catwahler,Christian  Patriot  JesusIsLord    Married2Ret #NavyVet/ LEO #2A #NRA  #StopCommonCore #ProMilitary #PTSD #StandWithIsrael  #PJNET #ProLife,49438,24950,Mon Dec 12 02:57:41 +0000 2016,"RT @gerfingerpoken2: Trump Defends Life, Hillary Defends Partial Birth Abortion - Flopping Aces - https://t.co/3vfWU1mTTb #MAGA #PJNET http",,Yes,9,0
Deplorable Monique C,MoniqueCook20,"Love liberty, 2nd Amendment, the constitution, and don't tread on me. I'm 110% a natural born American not Ted Cruz he's a Canadian. I'm for Trump 110% vote DT",1924,881,Mon Dec 12 02:57:40 +0000 2016,RT @TweetingYarnie: I never get tired of reading how arrogant and wrong Hillary Clinton's campaign was despite warnings that she could loos,"Virginia, USA",Yes,8,0
ghost,ghostofanation,,1002,69,Mon Dec 12 02:57:40 +0000 2016,RT @wikileaks: What was on people's minds about Hillary Clinton during the lead up to the US election? (interactive graph) https://t.co/ts8,,Yes,1308,0
Jennifer Tobin,azjennytobin,"Mom, Grandma, Lover of books and chocolate. common sense Republican. Arizona Gal, Retweets Not Necessarily Endorsements.",19,174,Mon Dec 12 02:57:40 +0000 2016,RT @redsteeze: Russia wanted Trump. You know who else wanted Trump? Hillary &amp; our media. All three got what they wanted.,"Arizona, USA",Yes,193,0
 Nick,npnikk," INDEPENDENT {no affiliation} point of view & able spat on hot topics, shorn of undue binging on guilty pleasures or feeding upon little but a rankest crap ",2302,2216,Mon Dec 12 02:57:40 +0000 2016,"RT @npnikk: Joe Scarborough It wasnt fake news."" Hillary Clinton Cost Hillary Clinton the Election, Not Fake News. https://t.co/fzcvbyI",,Yes,2,0
Phillip Rodriguez,PRrodLA,Filmmaker. Latest @RubenSalazarPBS @PBSRace2012.,577,858,Mon Dec 12 02:57:39 +0000 2016,RT @stacyherbert: Pew says Hillary lost big with middle class voters | I say: exactly income brackets paying full Obamacare premiums https:,Los ngeles,Yes,14,0
Ryan Kelly,kelly77_ryan,,284,198,Mon Dec 12 02:57:39 +0000 2016,RT @IdiotDems: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #CrookedHillary https://t.co/,,Yes,16,0
Matt,mattlast84,"I survived 2 Clinton Presidential terms, and voted against Obama 3 times. #MAGA",680,1469,Mon Dec 12 02:57:39 +0000 2016,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.,"Northern Virginia, DC Metro",Yes,1716,0
StrDon,ElDon78,Long and twisting,561,425,Mon Dec 12 02:57:38 +0000 2016,What&gt; Bolton is wrong. Hillary did the hacking! https://t.co/Out6NltZJc,Davis,No,0,0
Jessie Freeman,queenofsoul62,,57,325,Mon Dec 12 02:57:38 +0000 2016,"@KellyannePolls why you guys still at Hillary, election over we doomed to hell judge not lest he be judged he without sin cast first stone.",,No,0,0
susan meriam,MeriamSusan,"hello.
susan from boise.


Proud To Be Christian",14,22,Mon Dec 12 02:57:38 +0000 2016,fake genders are always supporting crooked hillary,"Boise, ID",No,0,0
TommyVape,TommyVape,Take a number.,48,21,Mon Dec 12 02:57:37 +0000 2016,"RT @LindaSuhler: A good time to mention Hillary Clinton's REAL link to Russia...#RussianHacking

She transferred our uranium to Putin...FOR",ORD,Yes,2586,0
loretta davolos,lkdavolos,,43,278,Mon Dec 12 02:57:37 +0000 2016,"RT @Craigipedia: Remember all the geniuses who voted against Hillary because they hated ""the Clinton Dynasty""? https://t.co/rwJ4K9dlmO","Orlando, Fl",Yes,173,0
Dan,danfelix82,Educating liberals for free because....well...they love free shit...,23,6,Mon Dec 12 02:57:35 +0000 2016,@HeideggerFan @Lglwry @justinhendrix @realDonaldTrump @PolitiFact yet crickets from you on the liberal media reporting to benefit Hillary...,"Miami Beach, FL",No,0,0
Will.i.am Clay,wclay1,I aint better than nobody but nobodys better than me #cowboys #cavs #redsox #LovesThickWomen,361,1434,Mon Dec 12 02:57:35 +0000 2016,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene,"Jackson, MS",Yes,22264,0
GretchenInOK,GretchenInOK,"Big fan of political skirmishes, college football, slow-cooked BBQ and lip gloss that stays on for more than 20 minutes. Plz follow @OKGretchen, too.",18188,17877,Mon Dec 12 02:57:35 +0000 2016,RT @asamjulian: Priebus: The Russians Didn't Force Hillary Clinton To Ignore Wisconsin and Michigan  https://t.co/IFOVeb3LXd,Oklahoma,Yes,677,0
